ID,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSum,TLMaxSum,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLOpenPct,TLBadDerogCnt,TLDel60Cnt24,TLOpen24Pct,TARGET
57340,0,0,0,0,7.0,2,366,11,0,1,1,4.0,2332.0,3066.0,7.0,4,4,1.0,3.0,0.7606,0.4545,0,4,4,0.3636,4,4,0.25,0
13567,0,0,0,7,1.0,1,62,6,0,2,3,6.0,17116.0,23973.0,7.0,0,0,3.0,4.0,0.714,1.0,0,0,0,0.8571,0,0,0.5,0
118653,1,1,0,2,1.0,3,130,20,0,0,3,6.0,15384.0,18030.0,7.0,2,1,4.0,5.0,0.8532,0.6,0,1,4,0.6,1,1,0.5,0
41087,2,0,1,2,2.0,1,73,11,0,3,3,3.0,24871.0,28499.0,7.0,6,3,2.0,2.0,0.8727,0.4615,0,3,6,0.2308,3,3,1.0,0
55038,0,0,0,1,6.0,0,43,2,1,4,9,9.0,19285.0,24956.0,11.0,0,0,4.0,4.0,0.7728,0.9167,0,0,0,0.75,0,0,1.0,0
85648,0,0,0,5,1.0,2,150,16,0,0,2,10.0,10831.0,18866.0,13.0,1,0,2.0,5.0,0.5741,0.5,3,0,4,0.625,0,2,0.2,0
108180,1,0,1,2,1.0,7,269,8,0,2,4,4.0,4485.0,7284.0,5.0,1,0,1.0,2.0,0.6157,0.6667,0,0,1,0.6667,0,0,1.0,0
37199,8,7,1,15,3.0,11,346,2,1,3,4,3.0,13116.0,13567.0,7.0,6,1,2.0,2.0,0.9668,0.1667,3,1,8,0.1667,7,1,1.3333,0
123208,0,0,0,2,1.0,1,259,7,0,2,2,13.0,23227.0,45217.0,22.0,1,0,6.0,7.0,0.5137,0.6667,0,0,1,0.5417,0,0,0.1538,0
113313,0,0,0,2,0.0,5,204,14,0,0,9,10.0,65202.0,77604.0,20.0,0,0,5.0,6.0,0.8402,0.5909,0,0,0,0.4545,0,0,0.9,0
85675,0,0,0,6,1.0,7,108,5,0,2,5,7.0,18044.0,24777.0,11.0,2,1,2.0,5.0,0.7283,0.5,0,1,3,0.4375,1,1,0.7143,0
112442,1,1,0,0,21.0,0,187,4,0,2,3,3.0,32027.0,38094.0,16.0,1,0,2.0,2.0,0.8407,0.4706,1,0,4,0.1765,0,0,1.0,0
68410,0,0,0,9,1.0,16,146,5,0,12,21,10.0,49257.0,53349.0,28.0,0,0,8.0,8.0,0.9233,0.4,3,0,3,0.25,0,2,2.1,0
79275,0,0,0,2,3.0,0,210,3,1,2,2,4.0,855.0,1510.0,6.0,0,0,1.0,1.0,0.5662,0.8333,0,0,0,0.6667,0,0,0.5,0
104169,0,0,0,0,,0,96,11,0,1,1,1.0,4417.0,5000.0,3.0,0,0,1.0,1.0,0.8834,0.3333,0,0,0,0.3333,0,0,1.0,0
79773,0,0,0,0,10.0,0,87,16,0,0,3,10.0,24432.0,52656.0,15.0,0,0,0.0,2.0,0.464,0.7333,0,0,0,0.6667,0,0,0.3,0
6685,5,2,1,1,2.0,0,124,2,1,3,6,9.0,54425.0,59421.0,12.0,15,7,5.0,5.0,0.9159,0.3448,0,7,16,0.3103,8,7,0.6667,0
120865,6,2,0,7,1.0,15,60,1,2,2,4,4.0,3723.0,7106.0,3.0,1,0,2.0,2.0,0.5239,0.2857,0,0,1,0.5714,1,0,1.0,0
40643,0,0,0,0,15.0,2,139,15,0,0,3,7.0,18488.0,24598.0,15.0,1,0,2.0,3.0,0.7516,0.5,0,0,1,0.4375,0,0,0.4286,0
13168,0,0,0,7,2.0,8,80,10,0,2,5,8.0,56520.0,75220.0,15.0,1,0,4.0,6.0,0.7514,0.625,0,0,1,0.5,0,0,0.625,0
89832,6,0,0,3,0.0,5,417,13,0,0,1,4.0,2085.0,5979.0,7.0,1,0,1.0,1.0,0.3487,0.1818,3,1,2,0.3636,1,1,0.25,0
120921,2,1,0,1,4.0,3,217,19,0,0,2,5.0,8727.0,10559.0,21.0,0,0,3.0,4.0,0.8265,0.7143,0,0,0,0.2381,1,0,0.4,0
88094,0,0,0,0,9.0,0,240,9,0,1,6,9.0,19021.0,30615.0,17.0,0,0,3.0,3.0,0.6213,0.4737,3,0,2,0.4737,0,1,0.6667,0
43409,1,0,0,0,8.0,0,249,5,0,4,6,15.0,72416.0,85815.0,20.0,0,0,9.0,11.0,0.8439,0.8636,0,0,0,0.6818,1,0,0.4,0
105698,0,0,0,3,2.0,2,186,10,0,1,2,10.0,20574.0,40008.0,17.0,0,0,1.0,3.0,0.5142,0.5263,0,0,1,0.5263,0,0,0.2,0
122708,0,0,0,0,,0,102,8,0,1,1,3.0,10608.0,19267.0,3.0,0,0,1.0,1.0,0.5506,0.5,0,0,0,0.75,0,0,0.3333,0
67719,0,0,0,0,14.0,0,176,14,0,0,1,6.0,19189.0,29508.0,12.0,0,0,5.0,5.0,0.6503,0.5833,0,0,0,0.5,0,0,0.1667,0
104013,1,0,0,3,1.0,3,227,2,2,4,6,12.0,32124.0,59751.0,21.0,0,0,5.0,5.0,0.5376,0.625,0,0,0,0.5,0,0,0.5,0
35524,0,0,0,0,,0,134,11,0,1,5,8.0,27710.0,36667.0,15.0,6,1,4.0,7.0,0.7557,0.1154,3,4,11,0.3077,4,8,0.625,1
63917,13,13,0,2,4.0,3,81,1,1,1,1,1.0,0.0,0.0,1.0,1,0,,,0.0,0.0,0,1,3,0.3333,11,1,1.0,0
5311,0,0,0,5,1.0,2,156,10,0,2,8,20.0,10641.0,55166.0,28.0,0,0,1.0,1.0,0.1929,0.8929,0,0,2,0.7143,0,0,0.4,0
86673,0,0,0,0,21.0,0,115,21,0,0,2,6.0,22538.0,44053.0,18.0,0,0,0.0,2.0,0.5116,0.5238,0,0,0,0.2857,0,0,0.3333,0
42838,0,0,0,12,0.0,8,208,5,0,2,5,6.0,15078.0,21740.0,21.0,1,0,2.0,5.0,0.6936,0.5385,0,0,3,0.2308,0,0,0.8333,0
122075,1,1,0,2,2.0,0,67,2,1,3,5,6.0,23160.0,26099.0,6.0,0,0,2.0,3.0,0.8874,0.5,2,0,1,0.75,1,1,0.8333,0
110237,0,0,0,3,1.0,1,325,7,0,3,6,12.0,15624.0,20471.0,24.0,1,0,6.0,7.0,0.7632,0.4643,2,0,1,0.4286,0,1,0.5,0
39768,0,0,0,0,,0,306,12,0,1,1,16.0,28836.0,73321.0,21.0,0,0,4.0,6.0,0.3933,0.7619,0,0,0,0.7619,0,0,0.0625,0
19880,1,0,1,6,2.0,15,89,2,1,4,7,5.0,24872.0,31194.0,7.0,1,1,4.0,4.0,0.7973,0.5455,0,1,1,0.4545,1,1,1.4,0
65487,2,1,1,9,2.0,11,123,9,0,2,3,4.0,9111.0,14152.0,5.0,1,0,1.0,2.0,0.6438,0.3333,0,1,3,0.4444,1,1,0.75,0
113523,0,0,0,1,1.0,2,152,1,1,2,5,14.0,39184.0,57764.0,21.0,0,0,4.0,7.0,0.6783,0.6957,0,0,0,0.6087,0,0,0.3571,0
94766,0,0,0,2,1.0,0,131,13,0,0,5,8.0,19731.0,31587.0,16.0,0,0,1.0,3.0,0.6247,0.8125,0,0,0,0.5,0,0,0.625,0
37091,1,0,0,6,1.0,10,119,15,0,0,5,6.0,11409.0,16451.0,10.0,0,0,3.0,5.0,0.6935,0.3636,3,0,2,0.5455,0,2,0.8333,0
56623,2,1,1,10,1.0,5,99,2,1,2,4,6.0,33398.0,40902.0,16.0,2,1,3.0,3.0,0.8165,0.3636,1,1,3,0.2727,1,1,0.6667,0
108496,14,14,0,0,,0,80,32,0,0,0,1.0,0.0,0.0,5.0,0,0,,,0.0,0.4,0,0,1,0.2,5,0,0.0,0
2485,0,0,0,2,1.0,7,129,6,0,3,7,11.0,32933.0,44135.0,22.0,0,0,4.0,6.0,0.7462,0.8261,0,0,1,0.4783,0,0,0.6364,0
6269,2,1,1,5,1.0,3,495,3,1,1,2,5.0,3363.0,4561.0,9.0,12,5,2.0,2.0,0.7373,0.0833,0,6,13,0.2083,6,6,0.4,0
74947,0,0,0,4,0.0,4,90,4,0,8,23,29.0,38546.0,90622.0,42.0,0,0,6.0,9.0,0.4253,0.8333,0,0,0,0.6042,0,0,0.7931,0
119501,1,1,1,5,1.0,9,172,12,0,1,3,7.0,44522.0,50995.0,13.0,1,1,4.0,5.0,0.8731,0.4118,0,1,1,0.4118,2,1,0.4286,0
23519,2,2,0,1,1.0,1,232,16,0,0,1,10.0,7820.0,12745.0,18.0,3,3,4.0,5.0,0.6136,0.2381,3,10,16,0.4762,12,13,0.1,0
102007,0,0,0,5,1.0,4,140,2,1,2,3,6.0,13512.0,24352.0,13.0,0,0,1.0,2.0,0.5549,0.4667,0,0,1,0.4,0,0,0.5,0
11237,0,0,0,4,1.0,4,179,12,0,1,3,6.0,595.0,1419.0,13.0,2,2,3.0,3.0,0.4193,0.375,2,3,4,0.375,3,4,0.5,0
3053,0,0,0,2,2.0,1,201,9,0,1,2,7.0,23879.0,46223.0,15.0,0,0,2.0,3.0,0.5166,0.625,0,0,0,0.4375,0,0,0.2857,0
70968,0,0,0,5,1.0,4,142,4,0,2,7,9.0,27384.0,51339.0,32.0,0,0,1.0,3.0,0.5334,0.5758,0,0,1,0.2727,0,0,0.7778,0
10632,0,0,0,0,8.0,0,107,5,0,2,4,4.0,12546.0,24224.0,7.0,0,0,2.0,2.0,0.5179,0.1818,3,0,2,0.3636,0,2,1.0,1
39734,3,3,0,0,7.0,2,52,7,0,3,8,11.0,45386.0,62019.0,20.0,0,0,7.0,7.0,0.7318,0.68,0,0,0,0.44,0,0,0.7273,0
33758,1,0,1,2,1.0,1,151,22,0,0,1,3.0,12765.0,17570.0,9.0,0,0,1.0,2.0,0.7265,0.3333,0,0,0,0.3333,0,0,0.3333,0
37532,3,0,1,1,4.0,7,336,7,0,1,5,6.0,23311.0,28357.0,12.0,5,3,3.0,4.0,0.8221,0.2632,0,4,6,0.3158,4,4,0.8333,0
20276,0,0,0,0,13.0,1,140,15,0,0,4,4.0,15341.0,20209.0,7.0,0,0,1.0,2.0,0.7591,0.75,0,0,2,0.5,0,0,1.0,0
99069,0,0,0,1,6.0,3,158,5,0,3,9,7.0,10440.0,20624.0,10.0,0,0,3.0,4.0,0.5062,0.7143,0,0,0,0.5,0,0,1.2857,0
2687,0,0,0,4,1.0,6,100,4,0,2,4,5.0,2524.0,2997.0,9.0,0,0,2.0,3.0,0.8422,0.6,0,0,0,0.5,0,0,0.8,0
40729,4,1,0,0,11.0,2,219,10,0,1,1,3.0,3416.0,13973.0,1.0,1,0,0.0,0.0,0.2445,0.0,2,1,3,0.5,2,2,0.3333,1
101407,0,0,0,0,9.0,0,219,9,0,1,1,3.0,7432.0,8700.0,6.0,1,0,2.0,2.0,0.8543,0.125,3,0,1,0.375,0,0,0.3333,0
47034,2,2,0,3,0.0,3,85,13,0,0,1,2.0,12933.0,15920.0,2.0,0,0,1.0,1.0,0.8124,0.5,0,0,0,1.0,2,0,0.5,0
24251,5,0,1,2,1.0,3,207,15,0,0,1,1.0,798.0,2053.0,2.0,13,0,0.0,0.0,0.3887,0.0588,0,1,15,0.0588,5,1,1.0,0
21822,0,0,0,1,3.0,2,89,11,0,1,4,15.0,23944.0,59982.0,17.0,0,0,4.0,5.0,0.3992,0.9412,0,0,0,0.8824,0,0,0.2667,0
57189,0,0,0,8,0.0,5,179,3,2,4,5,14.0,13287.0,39986.0,22.0,0,0,2.0,5.0,0.3323,0.5652,0,0,0,0.6087,0,0,0.3571,0
1911,3,2,0,5,1.0,3,124,2,1,4,6,7.0,14577.0,21638.0,12.0,0,0,4.0,4.0,0.6737,0.5333,2,0,2,0.4667,1,1,0.8571,1
37852,0,0,0,5,0.0,5,132,4,0,2,3,13.0,38832.0,56758.0,19.0,0,0,7.0,11.0,0.6842,0.7895,0,0,0,0.6842,0,0,0.2308,0
118247,3,2,0,6,1.0,5,94,11,0,1,2,2.0,0.0,0.0,9.0,2,1,,,0.0,0.2727,0,1,4,0.1818,2,1,1.0,0
25097,0,0,0,5,0.0,5,197,5,0,2,4,6.0,882.0,5289.0,13.0,3,3,2.0,2.0,0.1668,0.4375,2,4,6,0.375,4,5,0.6667,1
98554,5,5,0,1,0.0,2,170,7,0,1,3,5.0,3477.0,4156.0,9.0,0,0,2.0,3.0,0.8366,0.5556,2,0,2,0.5556,4,1,0.6,0
33996,0,0,0,0,,0,100,100,0,0,0,1.0,2023.0,2520.0,1.0,0,0,1.0,1.0,0.8028,0.0,0,1,1,1.0,1,1,0.0,0
15376,1,0,1,7,1.0,13,159,4,0,2,2,5.0,15607.0,16688.0,6.0,4,3,3.0,5.0,0.9352,0.3077,0,3,6,0.3846,3,3,0.4,1
66409,0,0,0,0,10.0,0,244,20,0,0,1,7.0,54503.0,64050.0,20.0,0,0,4.0,4.0,0.8509,0.5455,0,0,0,0.3182,0,0,0.1429,0
81250,4,4,0,2,0.0,12,177,15,0,0,2,3.0,3837.0,2163.0,13.0,0,0,1.0,2.0,1.7739,0.3846,0,0,1,0.2308,3,0,0.6667,0
81367,0,0,0,11,0.0,7,177,2,1,5,7,14.0,23143.0,39882.0,14.0,0,0,7.0,9.0,0.5803,0.8,1,0,1,0.9333,0,0,0.5,0
47062,0,0,0,1,3.0,0,348,32,0,0,0,6.0,15547.0,20649.0,11.0,0,0,3.0,4.0,0.7529,0.3333,3,1,2,0.5,1,2,0.0,0
83335,0,0,0,3,1.0,5,218,4,0,1,3,14.0,49071.0,61336.0,22.0,0,0,9.0,10.0,0.8,0.7727,0,0,1,0.6364,0,0,0.2143,0
28857,3,1,0,1,3.0,6,125,11,0,1,1,2.0,0.0,208.0,1.0,4,1,0.0,0.0,0.0,0.2,0,1,4,0.4,4,1,0.5,1
39706,0,0,0,4,0.0,4,139,5,0,3,3,12.0,25730.0,47996.0,22.0,0,0,2.0,4.0,0.5361,0.5833,0,0,0,0.5,0,0,0.25,0
109808,0,0,0,1,1.0,2,107,10,0,1,2,5.0,32509.0,49973.0,6.0,1,1,2.0,3.0,0.6505,0.5714,0,1,2,0.7143,1,1,0.4,1
93693,1,0,0,11,1.0,6,131,34,0,0,0,2.0,1325.0,3800.0,4.0,3,1,0.0,1.0,0.3487,0.125,0,1,6,0.25,1,1,0.0,0
120973,0,0,0,1,3.0,1,386,3,1,1,1,21.0,48127.0,61937.0,22.0,0,0,6.0,9.0,0.777,0.625,3,0,1,0.875,0,0,0.0476,0
12787,1,1,0,8,1.0,6,113,4,0,6,8,8.0,61954.0,70652.0,15.0,0,0,8.0,8.0,0.8769,0.3889,3,1,5,0.4444,2,2,1.0,1
1559,0,0,0,2,1.0,1,133,19,0,0,2,4.0,40549.0,48039.0,10.0,0,0,3.0,3.0,0.8441,0.5,0,0,0,0.4,0,0,0.5,0
109686,0,0,0,3,5.0,0,135,5,0,2,4,7.0,30609.0,33660.0,12.0,0,0,4.0,4.0,0.9094,0.5,0,0,1,0.5833,0,0,0.5714,0
111576,2,1,0,2,5.0,1,81,8,0,2,4,10.0,36400.0,61230.0,21.0,0,0,4.0,4.0,0.5945,0.619,0,0,0,0.4762,0,0,0.4,0
714,0,0,0,3,2.0,7,345,2,2,2,4,6.0,45825.0,52987.0,17.0,0,0,3.0,3.0,0.8648,0.5238,0,0,0,0.2857,0,0,0.6667,0
84540,0,0,0,1,4.0,2,255,3,1,4,4,10.0,18829.0,36920.0,16.0,0,0,3.0,5.0,0.51,0.6111,0,0,0,0.5556,0,0,0.4,0
100285,1,0,0,1,1.0,1,128,3,1,1,2,5.0,3514.0,4544.0,6.0,3,1,2.0,3.0,0.7733,0.25,2,4,5,0.4167,5,5,0.4,1
18209,1,0,0,2,3.0,4,246,3,1,1,4,8.0,29237.0,48037.0,19.0,1,0,2.0,6.0,0.6086,0.5,0,1,2,0.3636,1,1,0.5,0
14170,1,1,0,4,0.0,6,64,7,0,1,3,4.0,38247.0,50944.0,8.0,0,0,2.0,3.0,0.7508,0.875,0,0,0,0.5,1,0,0.75,0
101102,1,0,0,0,,0,215,24,0,0,1,15.0,16687.0,25451.0,28.0,0,0,4.0,8.0,0.6557,0.6667,0,0,3,0.5,0,0,0.0667,0
81306,0,0,0,2,0.0,0,202,11,0,2,6,17.0,42820.0,92418.0,31.0,0,0,3.0,5.0,0.4633,0.697,0,0,0,0.5152,0,0,0.3529,0
29705,2,2,0,3,0.0,6,182,9,0,1,3,7.0,26875.0,37711.0,11.0,1,0,3.0,4.0,0.7127,0.4615,1,0,1,0.5385,2,0,0.4286,0
80807,0,0,0,2,1.0,2,84,4,0,4,9,9.0,548.0,25398.0,11.0,0,0,0.0,0.0,0.0216,0.8182,0,0,0,0.8182,0,0,1.0,0
67840,6,3,1,3,0.0,2,7,7,0,1,1,1.0,3075.0,3155.0,1.0,7,0,1.0,1.0,0.9746,0.0,2,0,8,0.125,3,1,1.0,1
48206,1,0,1,1,5.0,2,111,5,0,1,3,4.0,14004.0,16255.0,10.0,5,0,2.0,3.0,0.8615,0.3333,0,0,7,0.2667,0,0,0.75,0
91652,0,0,0,0,,0,35,35,0,0,0,1.0,640.0,4200.0,1.0,0,0,0.0,0.0,0.1524,1.0,0,0,0,1.0,0,0,0.0,0
40654,0,0,0,2,2.0,7,139,14,0,0,2,12.0,8336.0,29630.0,19.0,0,0,4.0,5.0,0.2813,0.5217,3,0,2,0.5217,0,1,0.1667,1
62183,0,0,0,2,3.0,2,284,3,1,1,6,27.0,86256.0,140264.0,40.0,0,0,5.0,9.0,0.615,0.6905,0,0,0,0.6429,0,0,0.2222,0
42901,0,0,0,0,21.0,0,372,4,0,1,6,7.0,26883.0,35861.0,13.0,3,0,2.0,5.0,0.7496,0.5882,0,0,4,0.4118,0,0,0.8571,0
45261,0,0,0,1,2.0,0,314,2,1,2,3,10.0,13728.0,22699.0,27.0,0,0,1.0,3.0,0.6048,0.5,0,0,0,0.3571,0,0,0.3,0
17443,0,0,0,1,2.0,9,208,7,0,4,8,10.0,22414.0,45331.0,15.0,1,0,1.0,2.0,0.4945,0.55,2,0,2,0.5,0,1,0.8,0
61502,0,0,0,0,9.0,1,137,9,0,2,4,8.0,26078.0,33716.0,13.0,1,0,4.0,4.0,0.7735,0.5,2,0,1,0.5714,0,1,0.5,0
16145,2,2,0,7,1.0,6,116,25,0,0,0,2.0,6447.0,15874.0,7.0,2,1,0.0,1.0,0.4061,0.0909,2,1,3,0.1818,2,2,0.0,1
6376,0,0,0,4,2.0,3,167,5,0,2,8,10.0,53343.0,59851.0,22.0,0,0,8.0,8.0,0.8913,0.3846,3,0,0,0.3846,0,0,0.8,0
34371,0,0,0,2,1.0,2,197,3,1,3,4,5.0,6926.0,10236.0,12.0,0,0,2.0,3.0,0.6766,0.25,2,0,3,0.3125,0,1,0.8,0
28980,2,2,0,6,1.0,22,121,2,3,5,11,11.0,34295.0,40972.0,30.0,0,0,7.0,8.0,0.837,0.3947,3,0,2,0.2895,2,2,1.0,0
77303,9,7,0,0,7.0,2,107,7,0,1,1,1.0,11106.0,11596.0,3.0,2,1,1.0,1.0,0.9577,0.2,0,1,3,0.2,8,1,1.0,0
35241,3,3,0,2,5.0,1,193,20,0,0,1,8.0,31494.0,30845.0,22.0,1,0,6.0,6.0,1.021,0.1481,3,2,8,0.2963,5,4,0.125,0
26141,1,0,1,2,1.0,3,152,7,0,4,4,3.0,37881.0,41722.0,12.0,2,0,3.0,3.0,0.9079,0.4286,0,0,2,0.2143,1,0,1.3333,0
10213,0,0,0,2,1.0,3,89,9,0,3,11,19.0,58768.0,84854.0,29.0,0,0,5.0,8.0,0.6926,0.7667,2,0,1,0.6333,0,1,0.5789,0
39559,0,0,0,6,1.0,7,76,11,0,1,5,5.0,8611.0,9326.0,14.0,1,0,3.0,4.0,0.9233,0.5789,0,0,2,0.2632,0,0,1.0,1
75223,4,0,0,2,1.0,2,140,6,0,1,2,3.0,1928.0,3938.0,5.0,0,0,1.0,1.0,0.4896,0.6667,0,0,1,0.5,1,0,0.6667,0
92781,0,0,0,2,1.0,1,345,9,0,1,1,6.0,28382.0,38110.0,7.0,0,0,2.0,3.0,0.7447,1.0,0,0,0,0.8571,0,0,0.1667,0
114498,0,0,0,0,,0,420,9,0,1,2,8.0,17413.0,30332.0,15.0,1,1,1.0,3.0,0.5741,0.5,0,1,1,0.4444,1,1,0.25,0
49856,0,0,0,0,16.0,0,143,2,1,4,5,10.0,18766.0,27643.0,15.0,1,0,3.0,4.0,0.6789,0.5,0,1,1,0.5,1,1,0.5,1
69560,10,3,0,0,7.0,2,51,9,0,1,1,1.0,9049.0,11634.0,2.0,0,0,1.0,1.0,0.7778,1.0,0,0,0,0.5,6,0,1.0,0
14944,1,1,0,5,4.0,13,162,5,0,2,3,4.0,3132.0,5028.0,21.0,3,3,0.0,1.0,0.6229,0.28,0,3,4,0.16,4,3,0.75,0
5641,0,0,0,10,1.0,3,87,3,1,2,4,11.0,16223.0,19849.0,13.0,0,0,4.0,7.0,0.8173,0.6,2,0,1,0.7333,0,1,0.3636,1
4323,0,0,0,0,,0,372,10,0,1,2,17.0,69212.0,115197.0,26.0,0,0,4.0,7.0,0.6008,0.6667,0,0,0,0.6296,0,0,0.1176,0
95935,5,5,0,6,2.0,5,309,3,1,2,2,5.0,31751.0,33681.0,7.0,0,0,3.0,4.0,0.9427,0.6667,0,0,0,0.5556,5,0,0.4,0
12175,2,2,0,2,2.0,2,102,10,0,1,3,4.0,8486.0,6876.0,3.0,7,5,3.0,3.0,1.2341,0.2,0,5,7,0.4,7,5,0.75,1
58450,1,0,1,0,17.0,1,786,4,0,2,2,2.0,3113.0,4186.0,3.0,2,0,1.0,2.0,0.7437,0.4,0,1,3,0.4,1,1,1.0,1
13136,0,0,0,8,1.0,2,167,4,0,3,4,9.0,61270.0,75280.0,23.0,2,0,4.0,6.0,0.8139,0.5,0,0,4,0.3462,0,0,0.4444,0
50743,0,0,0,0,,0,314,10,0,2,3,12.0,32463.0,56609.0,19.0,0,0,4.0,4.0,0.5735,0.5238,0,0,0,0.5714,0,0,0.25,0
106369,3,2,1,3,1.0,3,121,9,0,1,2,2.0,94.0,94.0,2.0,7,4,1.0,1.0,1.0,0.0909,0,4,7,0.1818,6,4,1.0,1
89302,8,5,1,2,1.0,1,126,64,0,0,0,4.0,2938.0,2697.0,5.0,12,3,2.0,2.0,1.0894,0.0588,0,3,12,0.2353,5,3,0.0,0
2884,8,7,0,0,23.0,1,129,16,0,0,2,3.0,8526.0,9602.0,1.0,2,2,3.0,3.0,0.8879,0.0,0,2,2,0.75,9,2,0.6667,1
5056,3,1,0,5,1.0,4,246,2,1,1,1,2.0,149.0,149.0,3.0,2,0,1.0,1.0,1.0,0.1429,2,0,4,0.2857,1,1,0.5,0
22157,0,0,0,0,,0,251,13,0,0,3,18.0,50280.0,101994.0,24.0,0,0,3.0,6.0,0.493,0.84,0,0,0,0.72,0,0,0.1667,0
73290,0,0,0,0,9.0,0,181,4,0,4,5,7.0,18961.0,29247.0,25.0,0,0,2.0,3.0,0.6483,0.6452,0,0,0,0.2258,0,0,0.7143,0
39964,1,0,0,2,5.0,2,148,7,0,1,4,6.0,42142.0,52945.0,6.0,3,1,4.0,5.0,0.796,0.5556,0,1,3,0.6667,1,1,0.6667,1
81872,1,0,1,1,5.0,4,244,5,0,2,4,4.0,1288.0,9512.0,11.0,8,0,1.0,1.0,0.1354,0.2857,0,0,8,0.1905,0,0,1.0,0
53527,1,0,1,8,3.0,14,205,14,0,0,1,2.0,16018.0,20595.0,3.0,5,1,1.0,1.0,0.7778,0.25,0,1,5,0.25,1,1,0.5,0
80378,0,0,0,0,,0,50,4,0,1,2,5.0,10661.0,13713.0,4.0,2,1,2.0,4.0,0.7774,0.6667,0,2,2,0.8333,2,2,0.4,0
87890,5,0,0,4,1.0,15,115,8,0,3,8,5.0,88797.0,99886.0,16.0,1,0,3.0,5.0,0.889,0.5882,0,0,2,0.2941,0,0,1.6,0
31712,0,0,0,0,,0,339,13,0,0,4,11.0,20626.0,30720.0,16.0,1,0,5.0,6.0,0.6714,0.5,3,1,1,0.6111,1,1,0.3636,0
54752,0,0,0,5,2.0,17,201,8,0,5,9,11.0,17232.0,32985.0,29.0,0,0,1.0,3.0,0.5224,0.6333,0,0,4,0.3667,0,0,0.8182,0
17497,0,0,0,0,,0,154,3,1,2,2,16.0,73719.0,130714.0,21.0,0,0,2.0,3.0,0.564,0.8636,0,0,0,0.7273,0,0,0.125,0
7427,0,0,0,1,6.0,4,102,25,0,0,0,14.0,34506.0,37617.0,17.0,3,2,9.0,11.0,0.9173,0.4348,3,4,4,0.6087,4,4,0.0,1
68585,0,0,0,8,0.0,3,99,3,1,6,7,21.0,44319.0,69084.0,28.0,0,0,6.0,7.0,0.6415,0.7667,0,0,0,0.7,0,0,0.3333,0
62084,0,0,0,1,3.0,1,88,9,0,4,4,10.0,17108.0,23063.0,26.0,2,1,6.0,7.0,0.7418,0.4483,3,1,3,0.3448,1,1,0.4,1
121155,1,1,0,2,1.0,0,393,20,0,0,3,11.0,38049.0,56317.0,11.0,0,0,6.0,8.0,0.6756,0.9091,0,0,0,1.0,1,0,0.2727,0
62095,0,0,0,1,4.0,1,69,2,1,6,13,16.0,47825.0,63169.0,28.0,0,0,5.0,6.0,0.7571,0.8276,0,0,0,0.5517,0,0,0.8125,0
103449,2,2,0,0,23.0,0,85,17,0,0,2,3.0,7975.0,10500.0,4.0,0,0,1.0,2.0,0.7595,0.75,0,0,0,0.75,1,0,0.6667,1
4806,0,0,0,7,1.0,2,152,2,1,2,4,4.0,7049.0,7911.0,9.0,1,1,2.0,3.0,0.891,0.3077,0,1,3,0.3077,1,1,1.0,0
12450,0,0,0,1,6.0,3,138,11,0,3,6,8.0,22598.0,30318.0,18.0,0,0,5.0,6.0,0.7454,0.3182,3,0,1,0.3636,0,0,0.75,0
78388,0,0,0,3,1.0,4,11,7,0,2,2,2.0,0.0,0.0,2.0,0,0,,,0.0,1.0,0,0,0,1.0,0,0,1.0,0
11256,0,0,0,1,5.0,0,215,9,0,2,3,10.0,20700.0,27738.0,9.0,0,0,5.0,5.0,0.7463,0.7,3,0,0,1.0,0,0,0.3,0
21557,1,0,1,2,4.0,4,102,2,1,5,8,6.0,14749.0,15034.0,15.0,4,0,5.0,5.0,0.981,0.5,0,0,4,0.2727,0,0,1.3333,0
57411,1,1,0,10,1.0,8,187,28,0,0,0,3.0,3415.0,3822.0,7.0,0,0,1.0,2.0,0.8935,0.25,2,0,3,0.375,1,1,0.0,1
96536,0,0,0,0,,0,445,16,0,0,1,9.0,22423.0,27367.0,15.0,0,0,6.0,7.0,0.8193,0.8667,0,0,0,0.6,0,0,0.1111,0
81738,1,1,0,3,0.0,1,89,3,1,2,3,5.0,66083.0,70345.0,19.0,0,0,3.0,3.0,0.9394,0.4762,0,0,4,0.2381,1,0,0.6,0
23183,0,0,0,10,1.0,8,175,2,1,5,11,17.0,50610.0,59302.0,25.0,0,0,10.0,13.0,0.8534,0.6667,0,0,2,0.6296,0,0,0.6471,0
97750,0,0,0,0,,0,360,51,0,0,0,2.0,7937.0,8834.0,5.0,0,0,2.0,2.0,0.8985,0.4,0,0,0,0.4,0,0,0.0,0
12388,0,0,0,0,7.0,4,172,2,1,3,6,5.0,13917.0,19676.0,10.0,1,0,2.0,2.0,0.7073,0.2308,3,2,4,0.3846,2,2,1.2,0
33828,0,0,0,4,1.0,7,176,4,0,7,17,26.0,62359.0,117515.0,40.0,0,0,9.0,9.0,0.5306,0.6522,2,0,1,0.5652,0,1,0.6538,1
